Date,Hour,Year,Month,Weeknum,Day,Weekday,Special day,Proximity day,Point 1,Point 2,Point 3,Point 4
42285,12,2015,10,41,8,4,0,0,4.1,2.3,2.2,2.9
42285,13,2015,10,41,8,4,0,0,4.4,2.6,2.7,3.2
42285,14,2015,10,41,8,4,0,0,4.8,2.8,3.3,3.5
42285,15,2015,10,41,8,4,0,0,3.9,2.5,2.2,3.2
42285,16,2015,10,41,8,4,0,0,3,2.3,1.2,3
42285,17,2015,10,41,8,4,0,0,2.1,2,0.1,2.7
42285,18,2015,10,41,8,4,0,0,1.3,1.9,-0.6,2.5
42285,19,2015,10,41,8,4,0,0,0.4,1.8,-1.2,2.2
42285,20,2015,10,41,8,4,0,0,-0.4,1.7,-1.9,2
42285,21,2015,10,41,8,4,0,0,-0.6,1.5,-2.4,1.9
42285,22,2015,10,41,8,4,0,0,-0.8,1.4,-2.8,1.8
42285,23,2015,10,41,8,4,0,0,-1,1.2,-3.3,1.7
42286,0,2015,10,41,9,5,0,0,-1.1,1.1,-3.4,1.5
42286,1,2015,10,41,9,5,0,0,-1.2,1.1,-3.5,1.2
42286,2,2015,10,41,9,5,0,0,-1.3,1,-3.6,1
42286,3,2015,10,41,9,5,0,0,-1.4,1,-3.6,0.7
42286,4,2015,10,41,9,5,0,0,-1.4,0.9,-3.5,0.5
42286,5,2015,10,41,9,5,0,0,-1.5,0.9,-3.5,0.2
42286,6,2015,10,41,9,5,0,0,-1.2,0.9,-3.2,0.1
42286,7,2015,10,41,9,5,0,0,-1,1,-3,0
42286,8,2015,10,41,9,5,0,0,-0.7,1,-2.7,-0.1
42286,9,2015,10,41,9,5,0,0,0.6,1.4,-1.4,0.7
42286,10,2015,10,41,9,5,0,0,1.8,1.7,-0.2,1.4
42286,11,2015,10,41,9,5,0,0,2.9,2.5,0.9,2.8
42286,12,2015,10,41,9,5,0,0,3.1,2.8,1.3,3.3
42286,13,2015,10,41,9,5,0,0,3.3,3,1.7,3.7
42286,14,2015,10,41,9,5,0,0,3.5,3.3,2.1,4.2
42286,15,2015,10,41,9,5,0,0,2.8,3.2,0.9,3.7
42286,16,2015,10,41,9,5,0,0,2.2,3.1,-0.2,3.3
42286,17,2015,10,41,9,5,0,0,1.5,3,-1.4,2.8
42286,18,2015,10,41,9,5,0,0,1.1,2.8,-1.8,2.4
42286,19,2015,10,41,9,5,0,0,0.7,2.5,-2.3,1.9
42286,20,2015,10,41,9,5,0,0,0.3,2.3,-2.7,1.5
42286,21,2015,10,41,9,5,0,0,0.1,2.1,-2.8,1.3
42286,22,2015,10,41,9,5,0,0,-0.1,2,-2.8,1.1
42286,23,2015,10,41,9,5,0,0,-0.3,1.8,-2.9,0.9
42287,0,2015,10,41,10,6,0,0,-0.4,1.8,-3,0.7
42287,1,2015,10,41,10,6,0,0,-0.4,1.7,-3.1,0.4
42287,2,2015,10,41,10,6,0,0,-0.5,1.7,-3.2,0.2
42287,3,2015,10,41,10,6,0,0,-0.7,1.7,-3.1,-0.1
42287,4,2015,10,41,10,6,0,0,-0.8,1.6,-3,-0.5
42287,5,2015,10,41,10,6,0,0,-1,1.6,-2.9,-0.8
42287,6,2015,10,41,10,6,0,0,-0.9,1.7,-2.9,-0.6
42287,7,2015,10,41,10,6,0,0,-0.7,1.8,-2.8,-0.5
42287,8,2015,10,41,10,6,0,0,-0.6,1.9,-2.8,-0.3
42287,9,2015,10,41,10,6,0,0,0.5,2.3,-1.9,0.5
42287,10,2015,10,41,10,6,0,0,1.5,2.6,-1.1,1.4
42287,11,2015,10,41,10,6,0,0,3.1,3.5,0.9,2.8
42287,12,2015,10,41,10,6,0,0,3.7,3.6,1.4,3.2
42287,13,2015,10,41,10,6,0,0,4.2,3.8,1.8,3.6
42287,14,2015,10,41,10,6,0,0,4.8,3.9,2.3,4
42287,15,2015,10,41,10,6,0,0,4.4,3.8,1.6,3.6
42287,16,2015,10,41,10,6,0,0,3.9,3.7,0.8,3.1
42287,17,2015,10,41,10,6,0,0,3.5,3.6,0.1,2.7
42287,18,2015,10,41,10,6,0,0,2.8,3.4,-0.4,2.3
42287,19,2015,10,41,10,6,0,0,2.2,3.2,-0.9,1.8
42287,20,2015,10,41,10,6,0,0,1.5,3,-1.4,1.4
42287,21,2015,10,41,10,6,0,0,1.4,2.8,-1.5,1.3
42287,22,2015,10,41,10,6,0,0,1.3,2.7,-1.6,1.2
42287,23,2015,10,41,10,6,0,0,1.2,2.5,-1.7,1.1
42288,0,2015,10,42,11,7,0,0,0.9,2.3,-1.8,1
42288,1,2015,10,42,11,7,0,0,0.6,2.2,-1.9,1
42288,2,2015,10,42,11,7,0,0,0.3,2,-2,0.9
42288,3,2015,10,42,11,7,0,0,0.2,1.8,-1.8,0.8
42288,4,2015,10,42,11,7,0,0,0.1,1.6,-1.7,0.8
42288,5,2015,10,42,11,7,0,0,0,1.4,-1.5,0.7
42288,6,2015,10,42,11,7,0,0,0.1,1.4,-0.7,0.9
42288,7,2015,10,42,11,7,0,0,0.1,1.3,0,1
42288,8,2015,10,42,11,7,0,0,0.2,1.3,0.8,1.2
42288,9,2015,10,42,11,7,0,0,1.4,1.8,2,2.1
42288,10,2015,10,42,11,7,0,0,2.7,2.2,3.2,3
42288,11,2015,10,42,11,7,0,0,4.4,2.6,4.4,4.4
42288,12,2015,10,42,11,7,0,0,5.2,3.2,4.7,5.1
42288,13,2015,10,42,11,7,0,0,5.9,3.9,5,5.7
42288,14,2015,10,42,11,7,0,0,6.7,4.5,5.3,6.4
42288,15,2015,10,42,11,7,0,0,5.9,4.4,4.2,5.7
42288,16,2015,10,42,11,7,0,0,5.2,4.3,3.2,4.9
42288,17,2015,10,42,11,7,0,0,4.4,4.2,2.1,4.2
42288,18,2015,10,42,11,7,0,0,3.7,3.8,1.9,3.6
42288,19,2015,10,42,11,7,0,0,3.1,3.4,1.7,3.1
42288,20,2015,10,42,11,7,0,0,2.4,3,1.5,2.5
42288,21,2015,10,42,11,7,0,0,2.2,2.7,1.2,2.3
42288,22,2015,10,42,11,7,0,0,2.1,2.4,0.8,2.1
42288,23,2015,10,42,11,7,0,0,1.9,2.1,0.5,1.9
42289,0,2015,10,42,12,1,0,0,1.9,2,0.8,1.8
42289,1,2015,10,42,12,1,0,0,1.8,1.8,1.1,1.8
42289,2,2015,10,42,12,1,0,0,1.8,1.7,1.4,1.7
42289,3,2015,10,42,12,1,0,0,1.7,1.5,1.5,1.8
42289,4,2015,10,42,12,1,0,0,1.5,1.4,1.7,2
42289,5,2015,10,42,12,1,0,0,1.4,1.2,1.8,2.1
42289,6,2015,10,42,12,1,0,0,1.7,1.2,1.9,2.2
42289,7,2015,10,42,12,1,0,0,2.1,1.2,2.1,2.3
42289,8,2015,10,42,12,1,0,0,2.4,1.2,2.2,2.4
42289,9,2015,10,42,12,1,0,0,3.7,1.6,2.9,3.3
42289,10,2015,10,42,12,1,0,0,5,2.1,3.6,4.2
42289,11,2015,10,42,12,1,0,0,6.7,4,6.6,6
42289,12,2015,10,42,12,1,0,0,7.5,4.6,6.9,6.6
42289,13,2015,10,42,12,1,0,0,8.4,5.3,7.1,7.2
42289,14,2015,10,42,12,1,0,0,9.2,5.9,7.4,7.8
42289,15,2015,10,42,12,1,0,0,8.4,5.6,7,7.3
42289,16,2015,10,42,12,1,0,0,7.7,5.3,6.5,6.9
42289,17,2015,10,42,12,1,0,0,6.9,5,6.1,6.4
42289,18,2015,10,42,12,1,0,0,6.2,4.5,6,5.8
42289,19,2015,10,42,12,1,0,0,5.4,4,5.8,5.3
42289,20,2015,10,42,12,1,0,0,4.7,3.5,5.7,4.7
42289,21,2015,10,42,12,1,0,0,4.3,3.4,5.9,4.3
42289,22,2015,10,42,12,1,0,0,3.8,3.2,6,4
42289,23,2015,10,42,12,1,0,0,3.4,3.1,6.2,3.6
42290,0,2015,10,42,13,2,0,0,3.1,3.3,6.1,3.4
42290,1,2015,10,42,13,2,0,0,2.9,3.5,5.9,3.2
42290,2,2015,10,42,13,2,0,0,2.6,3.7,5.8,3
42290,3,2015,10,42,13,2,0,0,2.4,3.7,5.6,2.8
42290,4,2015,10,42,13,2,0,0,2.1,3.6,5.5,2.5
42290,5,2015,10,42,13,2,0,0,1.9,3.6,5.3,2.3
42290,6,2015,10,42,13,2,0,0,1.8,3.6,5.1,2.4
42290,7,2015,10,42,13,2,0,0,1.7,3.6,4.9,2.6
42290,8,2015,10,42,13,2,0,0,1.6,3.6,4.7,2.7
42290,9,2015,10,42,13,2,0,0,3.3,3.9,5,3.9
42290,10,2015,10,42,13,2,0,0,5.1,4.3,5.4,5.2
42290,11,2015,10,42,13,2,0,0,6.9,5.6,4.6,5.1
42290,12,2015,10,42,13,2,0,0,7.4,5.9,5,5.7
42290,13,2015,10,42,13,2,0,0,8,6.3,5.4,6.2
42290,14,2015,10,42,13,2,0,0,8.5,6.6,5.8,6.8
42290,15,2015,10,42,13,2,0,0,7.5,6.4,5.6,6
42290,16,2015,10,42,13,2,0,0,6.6,6.1,5.5,5.2
42290,17,2015,10,42,13,2,0,0,5.6,5.9,5.3,4.4
42290,18,2015,10,42,13,2,0,0,5,5.6,4.9,3.9
42290,19,2015,10,42,13,2,0,0,4.4,5.4,4.6,3.3
42290,20,2015,10,42,13,2,0,0,3.8,5.1,4.2,2.8
42290,21,2015,10,42,13,2,0,0,3.6,5,4.3,2.8
42290,22,2015,10,42,13,2,0,0,3.3,4.8,4.4,2.9
42290,23,2015,10,42,13,2,0,0,3.1,4.7,4.5,2.9
42291,0,2015,10,42,14,3,0,0,3.2,4.7,4.3,3
42291,1,2015,10,42,14,3,0,0,3.3,4.6,4.1,3.1
42291,2,2015,10,42,14,3,0,0,3.4,4.6,3.9,3.2
42291,3,2015,10,42,14,3,0,0,3.5,4.4,3.2,3.2
42291,4,2015,10,42,14,3,0,0,3.5,4.2,2.5,3.1
42291,5,2015,10,42,14,3,0,0,3.6,4,1.8,3.1
42291,6,2015,10,42,14,3,0,0,3.6,4.1,1.7,3.3
42291,7,2015,10,42,14,3,0,0,3.6,4.2,1.6,3.6
42291,8,2015,10,42,14,3,0,0,3.6,4.3,1.5,3.8
42291,9,2015,10,42,14,3,0,0,4.8,4.6,2,4.6
42291,10,2015,10,42,14,3,0,0,6,5,2.6,5.3
42291,11,2015,10,42,14,3,0,0,8.1,5.3,6.8,5.7
42291,12,2015,10,42,14,3,0,0,8.8,5.5,7,6
42291,13,2015,10,42,14,3,0,0,9.5,5.6,7.3,6.4
42291,14,2015,10,42,14,3,0,0,10.2,5.8,7.5,6.7
42291,15,2015,10,42,14,3,0,0,9.6,5.6,6.8,6.7
42291,16,2015,10,42,14,3,0,0,9.1,5.3,6.2,6.7
42291,17,2015,10,42,14,3,0,0,8.5,5.1,5.5,6.7
42291,18,2015,10,42,14,3,0,0,7.8,4.9,5.5,6.3
42291,19,2015,10,42,14,3,0,0,7.2,4.7,5.5,6
42291,20,2015,10,42,14,3,0,0,6.5,4.5,5.5,5.6
42291,21,2015,10,42,14,3,0,0,6.1,4.3,5.4,5.1
42291,22,2015,10,42,14,3,0,0,5.7,4.2,5.4,4.6
42291,23,2015,10,42,14,3,0,0,5.3,4,5.3,4.1
42292,0,2015,10,42,15,4,0,0,4.9,3.9,5.1,4.5
42292,1,2015,10,42,15,4,0,0,4.4,3.7,4.8,4.8
42292,2,2015,10,42,15,4,0,0,4,3.6,4.6,5.2
42292,3,2015,10,42,15,4,0,0,4.1,3.5,4.8,5.3
42292,4,2015,10,42,15,4,0,0,4.3,3.4,4.9,5.3
42292,5,2015,10,42,15,4,0,0,4.4,3.3,5.1,5.4
42292,6,2015,10,42,15,4,0,0,4.6,3.3,5.4,5.5
42292,7,2015,10,42,15,4,0,0,4.9,3.3,5.7,5.6
42292,8,2015,10,42,15,4,0,0,5.1,3.3,6,5.7
42292,9,2015,10,42,15,4,0,0,6.1,3.6,6.6,6.4
42292,10,2015,10,42,15,4,0,0,7.1,3.8,7.1,7
42292,11,2015,10,42,15,4,0,0,5.6,5.4,8,5.8
42292,12,2015,10,42,15,4,0,0,6.8,5.8,8.4,6.5
42292,13,2015,10,42,15,4,0,0,7.9,6.3,8.8,7.2
42292,14,2015,10,42,15,4,0,0,9.1,6.7,9.2,7.9
42292,15,2015,10,42,15,4,0,0,8.6,6.4,8.6,7.6
42292,16,2015,10,42,15,4,0,0,8.2,6.1,8.1,7.3
42292,17,2015,10,42,15,4,0,0,7.7,5.8,7.5,7
42292,18,2015,10,42,15,4,0,0,7,5.5,7.2,6.4
42292,19,2015,10,42,15,4,0,0,6.3,5.3,7,5.8
42292,20,2015,10,42,15,4,0,0,5.6,5,6.7,5.2
42292,21,2015,10,42,15,4,0,0,5.3,5,6.8,4.9
42292,22,2015,10,42,15,4,0,0,4.9,5,7,4.6
42292,23,2015,10,42,15,4,0,0,4.6,5,7.1,4.3
42293,0,2015,10,42,16,5,0,0,4.5,4.9,7.2,4.1
42293,1,2015,10,42,16,5,0,0,4.5,4.8,7.3,3.8
42293,2,2015,10,42,16,5,0,0,4.4,4.7,7.4,3.6
42293,3,2015,10,42,16,5,0,0,4.2,4.6,7.3,3.5
42293,4,2015,10,42,16,5,0,0,4.1,4.4,7.3,3.5
42293,5,2015,10,42,16,5,0,0,3.9,4.3,7.2,3.4
42293,6,2015,10,42,16,5,0,0,4,4.2,7,3.5
42293,7,2015,10,42,16,5,0,0,4.1,4.2,6.9,3.6
42293,8,2015,10,42,16,5,0,0,4.2,4.1,6.7,3.7
42293,9,2015,10,42,16,5,0,0,5.5,4.6,7.2,4.7
42293,10,2015,10,42,16,5,0,0,6.8,5,7.8,5.6
42293,11,2015,10,42,16,5,0,0,8.3,6.2,8.5,7
42293,12,2015,10,42,16,5,0,0,8.5,6.6,8.5,7.6
42293,13,2015,10,42,16,5,0,0,8.8,6.9,8.5,8.3
42293,14,2015,10,42,16,5,0,0,9,7.3,8.5,8.9
42293,15,2015,10,42,16,5,0,0,8.2,7,8,8.2
42293,16,2015,10,42,16,5,0,0,7.4,6.7,7.4,7.5
42293,17,2015,10,42,16,5,0,0,6.6,6.4,6.9,6.8
42293,18,2015,10,42,16,5,0,0,5.8,6.4,6.7,6.1
42293,19,2015,10,42,16,5,0,0,4.9,6.3,6.4,5.5
42293,20,2015,10,42,16,5,0,0,4.1,6.3,6.2,4.8
42293,21,2015,10,42,16,5,0,0,3.7,6.2,6.5,4.5
42293,22,2015,10,42,16,5,0,0,3.3,6,6.7,4.3
42293,23,2015,10,42,16,5,0,0,2.9,5.9,7,4
42294,0,2015,10,42,17,6,0,0,2.8,5.6,6.9,3.9
42294,1,2015,10,42,17,6,0,0,2.7,5.3,6.9,3.8
42294,2,2015,10,42,17,6,0,0,2.6,5,6.8,3.7
42294,3,2015,10,42,17,6,0,0,2.4,4.9,7.2,3.6
42294,4,2015,10,42,17,6,0,0,2.1,4.8,7.5,3.4
42294,5,2015,10,42,17,6,0,0,1.9,4.7,7.9,3.3
42294,6,2015,10,42,17,6,0,0,2,4.8,7.8,3.4
42294,7,2015,10,42,17,6,0,0,2.1,4.8,7.8,3.6
42294,8,2015,10,42,17,6,0,0,2.2,4.9,7.7,3.7
42294,9,2015,10,42,17,6,0,0,3.7,5.3,8.3,4.6
42294,10,2015,10,42,17,6,0,0,5.1,5.8,8.8,5.5
42294,11,2015,10,42,17,6,0,0,6.8,6.5,9,7
42294,12,2015,10,42,17,6,0,0,7.5,6.8,9.1,7.8
42294,13,2015,10,42,17,6,0,0,8.3,7,9.3,8.6
42294,14,2015,10,42,17,6,0,0,9,7.3,9.4,9.4
42294,15,2015,10,42,17,6,0,0,8.2,7.2,8.7,8.9
42294,16,2015,10,42,17,6,0,0,7.3,7.2,8.1,8.4
42294,17,2015,10,42,17,6,0,0,6.5,7.1,7.4,7.9
42294,18,2015,10,42,17,6,0,0,6,6.8,7.3,7.4
42294,19,2015,10,42,17,6,0,0,5.4,6.6,7.1,6.9
42294,20,2015,10,42,17,6,0,0,4.9,6.3,7,6.4
42294,21,2015,10,42,17,6,0,0,4.7,6,7.3,6.1
42294,22,2015,10,42,17,6,0,0,4.6,5.7,7.6,5.8
42294,23,2015,10,42,17,6,0,0,4.4,5.4,7.9,5.5
42295,0,2015,10,43,18,7,0,0,4.2,5.3,7.8,5.3
42295,1,2015,10,43,18,7,0,0,4,5.3,7.7,5
42295,2,2015,10,43,18,7,0,0,3.8,5.2,7.6,4.8
42295,3,2015,10,43,18,7,0,0,3.8,5.3,7.5,4.7
42295,4,2015,10,43,18,7,0,0,3.8,5.3,7.3,4.5
42295,5,2015,10,43,18,7,0,0,3.8,5.4,7.2,4.4
42295,6,2015,10,43,18,7,0,0,4,5.3,7.1,4.5
42295,7,2015,10,43,18,7,0,0,4.3,5.1,7,4.6
42295,8,2015,10,43,18,7,0,0,4.5,5,6.9,4.7
42295,9,2015,10,43,18,7,0,0,5.2,5.5,7.2,5.5
42295,10,2015,10,43,18,7,0,0,5.8,6,7.6,6.3
42295,11,2015,10,43,18,7,0,0,6.4,6.7,8.4,7.2
42295,12,2015,10,43,18,7,0,0,7.3,7,8.6,7.8
42295,13,2015,10,43,18,7,0,0,8.1,7.3,8.7,8.5
42295,14,2015,10,43,18,7,0,0,9,7.6,8.9,9.1
42295,15,2015,10,43,18,7,0,0,8.4,7.3,8.4,8.6
42295,16,2015,10,43,18,7,0,0,7.7,6.9,7.8,8.1
42295,17,2015,10,43,18,7,0,0,7.1,6.6,7.3,7.6
42295,18,2015,10,43,18,7,0,0,6.5,6.5,7,7.2
42295,19,2015,10,43,18,7,0,0,6,6.5,6.6,6.7
42295,20,2015,10,43,18,7,0,0,5.4,6.4,6.3,6.3
42295,21,2015,10,43,18,7,0,0,5.2,6.2,5.9,6.1
42295,22,2015,10,43,18,7,0,0,5.1,6,5.6,5.8
42295,23,2015,10,43,18,7,0,0,4.9,5.8,5.2,5.6
42296,0,2015,10,43,19,1,0,0,4.7,5.5,4.6,5.2
42296,1,2015,10,43,19,1,0,0,4.4,5.3,4,4.9
42296,2,2015,10,43,19,1,0,0,4.2,5,3.4,4.5
42296,3,2015,10,43,19,1,0,0,4,4.7,3.3,4.3
42296,4,2015,10,43,19,1,0,0,3.7,4.4,3.3,4
42296,5,2015,10,43,19,1,0,0,3.5,4.1,3.2,3.8
42296,6,2015,10,43,19,1,0,0,3.9,3.9,3.2,3.8
42296,7,2015,10,43,19,1,0,0,4.2,3.6,3.2,3.9
42296,8,2015,10,43,19,1,0,0,4.6,3.4,3.2,3.9
42296,9,2015,10,43,19,1,0,0,5.4,3.7,3.8,4.5
42296,10,2015,10,43,19,1,0,0,6.3,3.9,4.4,5
42296,11,2015,10,43,19,1,0,0,7.7,3.8,6.3,5.7
42296,12,2015,10,43,19,1,0,0,7.9,4.1,6.8,5.9
42296,13,2015,10,43,19,1,0,0,8.2,4.3,7.3,6.1
42296,14,2015,10,43,19,1,0,0,8.4,4.6,7.8,6.3
42296,15,2015,10,43,19,1,0,0,7.8,4.3,7.3,6.1
42296,16,2015,10,43,19,1,0,0,7.2,4.1,6.7,6
42296,17,2015,10,43,19,1,0,0,6.6,3.8,6.2,5.8
42296,18,2015,10,43,19,1,0,0,5.8,3.7,6.1,5.7
42296,19,2015,10,43,19,1,0,0,5.1,3.5,6,5.5
42296,20,2015,10,43,19,1,0,0,4.3,3.4,5.9,5.4
42296,21,2015,10,43,19,1,0,0,3.8,3.3,5.8,5.3
42296,22,2015,10,43,19,1,0,0,3.4,3.3,5.8,5.2
42296,23,2015,10,43,19,1,0,0,2.9,3.2,5.7,5.1
42297,0,2015,10,43,20,2,0,0,2.5,3.1,5.6,5
42297,1,2015,10,43,20,2,0,0,2,2.9,5.6,4.9
42297,2,2015,10,43,20,2,0,0,1.6,2.8,5.5,4.8
42297,3,2015,10,43,20,2,0,0,1.7,2.8,5.5,4.6
42297,4,2015,10,43,20,2,0,0,1.7,2.7,5.5,4.4
42297,5,2015,10,43,20,2,0,0,1.8,2.7,5.5,4.2
42297,6,2015,10,43,20,2,0,0,2.2,2.7,5.6,3.9
42297,7,2015,10,43,20,2,0,0,2.5,2.6,5.7,3.6
42297,8,2015,10,43,20,2,0,0,2.9,2.6,5.8,3.3
42297,9,2015,10,43,20,2,0,0,4,2.9,6.1,3.9
42297,10,2015,10,43,20,2,0,0,5,3.3,6.4,4.4
42297,11,2015,10,43,20,2,0,0,6.1,3.8,6.5,4.9
42297,12,2015,10,43,20,2,0,0,6.3,3.9,6.8,5.1
42297,13,2015,10,43,20,2,0,0,6.4,3.9,7,5.2
42297,14,2015,10,43,20,2,0,0,6.6,4,7.3,5.4
42297,15,2015,10,43,20,2,0,0,6.2,3.8,7.3,5.1
42297,16,2015,10,43,20,2,0,0,5.9,3.7,7.2,4.8
42297,17,2015,10,43,20,2,0,0,5.5,3.5,7.2,4.5
42297,18,2015,10,43,20,2,0,0,5.3,3.3,7.2,4.3
42297,19,2015,10,43,20,2,0,0,5,3.2,7.1,4
42297,20,2015,10,43,20,2,0,0,4.8,3,7.1,3.8
42297,21,2015,10,43,20,2,0,0,5.1,2.8,7,3.6
42297,22,2015,10,43,20,2,0,0,5.4,2.6,6.8,3.3
42297,23,2015,10,43,20,2,0,0,5.7,2.4,6.7,3.1
42298,0,2015,10,43,21,3,0,0,5.8,2.3,6.5,3.1
42298,1,2015,10,43,21,3,0,0,5.9,2.2,6.3,3.2
42298,2,2015,10,43,21,3,0,0,6,2.1,6.1,3.2
42298,3,2015,10,43,21,3,0,0,6,2.2,6,3.5
42298,4,2015,10,43,21,3,0,0,5.9,2.2,6,3.9
42298,5,2015,10,43,21,3,0,0,5.9,2.3,5.9,4.2
42298,6,2015,10,43,21,3,0,0,5.9,2.6,5.8,4.5
42298,7,2015,10,43,21,3,0,0,6,3,5.8,4.7
42298,8,2015,10,43,21,3,0,0,6,3.3,5.7,5
42298,9,2015,10,43,21,3,0,0,6.4,3.4,5.8,5.4
42298,10,2015,10,43,21,3,0,0,6.7,3.6,5.9,5.7
42298,11,2015,10,43,21,3,0,0,7,4.2,6.5,6.2
42298,12,2015,10,43,21,3,0,0,7.1,4.3,6.6,6.4
42298,13,2015,10,43,21,3,0,0,7.3,4.3,6.8,6.6
42298,14,2015,10,43,21,3,0,0,7.4,4.4,6.9,6.8
42298,15,2015,10,43,21,3,0,0,7.4,4.3,6.7,6.7
42298,16,2015,10,43,21,3,0,0,7.3,4.2,6.5,6.7
42298,17,2015,10,43,21,3,0,0,7.3,4.1,6.3,6.6
42298,18,2015,10,43,21,3,0,0,7,3.8,6.2,6.6
42298,19,2015,10,43,21,3,0,0,6.7,3.5,6,6.6
42298,20,2015,10,43,21,3,0,0,6.4,3.2,5.9,6.6
42298,21,2015,10,43,21,3,0,0,6.3,3.2,6.1,6.6
42298,22,2015,10,43,21,3,0,0,6.2,3.3,6.2,6.6
42298,23,2015,10,43,21,3,0,0,6.1,3.3,6.4,6.6
42299,0,2015,10,43,22,4,0,0,6.5,3.3,6.3,6.8
42299,1,2015,10,43,22,4,0,0,7,3.3,6.2,6.9
42299,2,2015,10,43,22,4,0,0,7.4,3.3,6.1,7.1
42299,3,2015,10,43,22,4,0,0,7.4,3.4,6.3,7.2
42299,4,2015,10,43,22,4,0,0,7.4,3.5,6.4,7.3
42299,5,2015,10,43,22,4,0,0,7.4,3.6,6.6,7.4
42299,6,2015,10,43,22,4,0,0,7.3,3.9,6.8,7.5
42299,7,2015,10,43,22,4,0,0,7.3,4.2,7,7.6
42299,8,2015,10,43,22,4,0,0,7.2,4.5,7.2,7.7
42299,9,2015,10,43,22,4,0,0,7.3,4.6,7.4,7.9
42299,10,2015,10,43,22,4,0,0,7.5,4.7,7.7,8
42299,11,2015,10,43,22,4,0,0,8.7,5,8.4,8.2
42299,12,2015,10,43,22,4,0,0,8.9,5,8.6,8.3
42299,13,2015,10,43,22,4,0,0,9,5.1,8.9,8.5
42299,14,2015,10,43,22,4,0,0,9.2,5.1,9.1,8.6
42299,15,2015,10,43,22,4,0,0,9.3,5.1,8.8,8.7
42299,16,2015,10,43,22,4,0,0,9.3,5.2,8.6,8.9
42299,17,2015,10,43,22,4,0,0,9.4,5.2,8.3,9
42299,18,2015,10,43,22,4,0,0,9.5,5.3,8.2,9
42299,19,2015,10,43,22,4,0,0,9.5,5.3,8,9.1
42299,20,2015,10,43,22,4,0,0,9.6,5.4,7.9,9.1
42299,21,2015,10,43,22,4,0,0,9.6,5.4,7.9,9.2
42299,22,2015,10,43,22,4,0,0,9.6,5.5,7.8,9.3
42299,23,2015,10,43,22,4,0,0,9.6,5.5,7.8,9.4
42300,0,2015,10,43,23,5,0,0,9.5,5.5,8,9.3
42300,1,2015,10,43,23,5,0,0,9.3,5.5,8.1,9.3
42300,2,2015,10,43,23,5,0,0,9.2,5.5,8.3,9.2
42300,3,2015,10,43,23,5,0,0,9.1,5.5,8.4,9
42300,4,2015,10,43,23,5,0,0,9.1,5.5,8.5,8.7
42300,5,2015,10,43,23,5,0,0,9,5.5,8.6,8.5
42300,6,2015,10,43,23,5,0,0,9,5.4,8.6,8.4
42300,7,2015,10,43,23,5,0,0,8.9,5.3,8.6,8.3
42300,8,2015,10,43,23,5,0,0,8.9,5.2,8.6,8.2
42300,9,2015,10,43,23,5,0,0,9.2,5.2,8.5,8.5
42300,10,2015,10,43,23,5,0,0,9.5,5.2,8.3,8.7
42300,11,2015,10,43,23,5,0,0,10.2,5,9,8.9
42300,12,2015,10,43,23,5,0,0,10.5,5,8.7,8.9
42300,13,2015,10,43,23,5,0,0,10.8,5,8.5,9
42300,14,2015,10,43,23,5,0,0,11.1,5,8.2,9
42300,15,2015,10,43,23,5,0,0,10.5,4.9,8,8.7
42300,16,2015,10,43,23,5,0,0,9.9,4.9,7.9,8.3
42300,17,2015,10,43,23,5,0,0,9.3,4.8,7.7,8
42300,18,2015,10,43,23,5,0,0,9.1,4.9,7.5,7.9
42300,19,2015,10,43,23,5,0,0,8.8,4.9,7.2,7.8
42300,20,2015,10,43,23,5,0,0,8.6,5,7,7.7
42300,21,2015,10,43,23,5,0,0,8.3,5.2,6.7,7.7
42300,22,2015,10,43,23,5,0,0,8,5.3,6.3,7.8
42300,23,2015,10,43,23,5,0,0,7.7,5.5,6,7.8
42301,0,2015,10,43,24,6,0,0,7.9,5.5,5.8,7.5
42301,1,2015,10,43,24,6,0,0,8.1,5.6,5.5,7.2
42301,2,2015,10,43,24,6,0,0,8.3,5.6,5.3,6.9
42301,3,2015,10,43,24,6,0,0,8.2,5.7,5.1,6.5
42301,4,2015,10,43,24,6,0,0,8.1,5.9,5,6.1
42301,5,2015,10,43,24,6,0,0,8,6,4.8,5.7
42301,6,2015,10,43,24,6,0,0,7.6,6.2,4.7,5.5
42301,7,2015,10,43,24,6,0,0,7.1,6.3,4.6,5.4
42301,8,2015,10,43,24,6,0,0,6.7,6.5,4.5,5.2
42301,9,2015,10,43,24,6,0,0,7.2,6.7,4.6,5.6
42301,10,2015,10,43,24,6,0,0,7.6,6.9,4.8,5.9
42301,11,2015,10,43,24,6,0,0,7.4,6.2,4.2,6.2
42301,12,2015,10,43,24,6,0,0,7.9,6.3,4.7,6.8
42301,13,2015,10,43,24,6,0,0,8.5,6.4,5.1,7.3
42301,14,2015,10,43,24,6,0,0,9,6.5,5.6,7.9
42301,15,2015,10,43,24,6,0,0,8.1,6.3,5,7.3
42301,16,2015,10,43,24,6,0,0,7.3,6.1,4.5,6.7
42301,17,2015,10,43,24,6,0,0,6.4,5.9,3.9,6.1
42301,18,2015,10,43,24,6,0,0,6.1,5.8,3.8,5.8
42301,19,2015,10,43,24,6,0,0,5.9,5.6,3.8,5.5
42301,20,2015,10,43,24,6,0,0,5.6,5.5,3.7,5.2
42301,21,2015,10,43,24,6,0,0,5.8,5.3,4,5.6
