Date,Hour,NO cons,SE cons,FI cons,DK1 cons,DK2 cons,DK1 wind,DK2 wind,SE1 wind,SE2 wind,SE3 wind,SE4 wind,SE->FI,FI->EE,NO1->SE3,SE2->SE3,Forsmark Block1,Forsmark Block2,Forsmark Block3,Loviisa Block 1,Loviisa Block 2,Olkiluoto 1,Olkiluoto 2,Oskarshamn 1,Oskarshamn 3,Ringhals Block1,Ringhals Block2,Ringhals Block3,Ringhals Block4
42232,13,11208,12201,7491,1999,1426,458,126,38,211,766,674,2710,940,1845,7000,984,1120,0,0,496,880,880,300,1200,881,0,1063,0
42232,14,11160,12140,7468,1998,1407,460,159,39,234,775,709,2710,940,1845,7000,984,1120,0,0,496,880,880,300,1200,881,0,1063,0
42232,15,11159,12086,7526,1974,1392,481,215,44,247,767,739,2710,940,1845,7000,984,1120,0,0,496,880,880,300,1200,881,0,1063,0
42232,16,11206,12111,7552,2000,1400,533,298,50,261,742,749,2710,940,1845,7000,984,1120,0,0,496,880,880,300,1200,881,0,1063,0
42232,17,11239,12205,7576,2187,1449,575,378,52,260,740,762,2710,940,1845,7000,984,1120,0,0,496,880,880,300,1200,881,0,1063,0
42232,18,11261,12284,7640,2228,1459,579,421,52,254,750,794,2710,940,1845,7000,984,1120,0,0,496,880,880,300,1200,881,0,1063,0
42232,19,11308,12335,7693,2102,1398,567,455,55,246,770,833,2710,940,1845,7000,984,1120,0,0,496,880,880,300,1200,881,0,1063,0
42232,20,11342,12403,7664,2031,1376,564,496,62,257,799,864,2720,940,1845,7000,984,1120,0,0,496,880,880,300,1200,881,0,1063,0
42232,21,11339,12460,7854,2047,1386,635,550,74,259,813,890,2730,940,1845,7000,984,1120,0,0,496,880,880,300,1200,881,0,1063,0
42232,22,11306,12075,7766,1871,1265,763,596,82,280,810,910,2730,940,1845,7000,984,1120,0,0,496,880,880,300,1200,881,0,1063,0
42232,23,10913,11468,7324,1686,1138,928,615,83,305,800,913,2730,940,1845,7000,984,1120,0,0,496,880,880,300,1200,881,0,1063,0
42233,0,10504,10950,6953,1629,1065,1037,546,110,333,792,973,2710,940,1845,7000,984,1120,0,0,496,880,880,300,1200,881,0,1063,0
42233,1,10187,10640,6813,1586,1006,1149,591,103,342,762,970,2720,940,1845,7000,984,1120,0,0,496,880,880,300,1200,881,0,1063,0
42233,2,9995,10502,6778,1552,986,1248,609,95,357,746,968,2720,940,1845,7000,984,1120,0,0,496,880,880,300,1200,881,0,1063,0
42233,3,9956,10645,6782,1586,983,1326,610,88,345,731,960,2720,940,1845,7000,984,1120,0,0,496,880,880,300,1200,881,0,1063,0
42233,4,9930,11003,6861,1656,1006,1404,619,82,363,724,956,2710,940,1845,6700,984,1120,0,0,496,880,880,300,1200,881,0,1063,0
42233,5,10060,11498,7595,1759,1058,1485,640,72,314,737,960,2710,940,1845,6100,984,1120,0,0,496,880,880,300,1200,881,0,1063,0
42233,6,10848,12442,8288,2060,1231,1556,643,59,274,728,943,2720,940,1845,5500,984,1120,0,0,496,880,880,300,1200,881,0,1063,0
42233,7,11833,13760,8653,2450,1456,1637,645,54,209,695,935,2700,940,1245,5500,984,1120,0,0,496,880,880,300,1200,881,0,1063,0
42233,8,12373,15530,8807,2705,1603,1758,668,55,160,680,945,2710,940,1245,5500,984,1120,0,0,496,880,880,300,1200,881,0,1063,0
42233,9,12548,15594,8868,2749,1680,1896,686,29,122,698,956,2700,940,1245,5500,984,1120,0,0,496,880,880,300,1200,881,0,1063,0
42233,10,12678,15451,8865,2838,1724,2031,693,31,81,733,976,2700,940,1245,5500,984,1120,0,0,496,880,880,300,1200,881,0,1063,0
42233,11,12622,15281,8879,2821,1735,2134,708,39,66,773,1001,2700,940,1245,5500,984,1120,0,0,496,880,880,300,1200,881,0,1063,0
42233,12,12480,15257,8802,2751,1731,2224,738,49,65,805,1020,2700,940,1245,5500,984,1120,0,0,496,880,880,175,1200,881,0,1063,0
42233,13,12454,15180,8717,2770,1733,2361,769,60,91,836,1032,2700,940,1245,5500,984,1120,0,0,350,880,880,175,1200,881,0,1063,0
42233,14,12385,15085,8624,2700,1707,2462,800,66,125,856,1025,2700,940,1245,5500,984,1120,0,0,350,880,880,175,1200,881,0,1063,0
42233,15,12310,14975,8519,2575,1664,2502,822,68,149,860,1018,2700,940,1245,5500,984,1120,0,0,350,880,880,175,1200,881,0,1063,0
42233,16,12190,14740,8411,2528,1636,2511,835,65,173,847,1007,2700,940,1245,5500,984,1120,0,0,350,880,880,175,1200,881,0,1063,0
42233,17,12062,14579,8309,2644,1691,2472,841,67,181,839,987,2700,940,1245,5500,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42233,18,11953,14373,8342,2570,1667,2416,842,70,174,815,971,2710,940,1245,5500,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42233,19,11887,14154,8359,2457,1578,2371,840,98,182,783,958,2710,940,1245,5500,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42233,20,11792,14063,8161,2340,1502,2359,838,101,193,770,949,2700,940,1245,5500,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42233,21,11726,13977,8132,2312,1492,2392,831,115,225,759,942,2710,940,1245,5500,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42233,22,11609,13422,7920,2141,1365,2449,820,120,249,741,924,2710,940,1245,5500,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42233,23,11147,12607,7429,1903,1210,2451,799,118,292,700,916,2710,940,1245,5500,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42234,0,10737,11370,7099,1715,1117,2486,787,131,348,664,918,2710,940,1245,5500,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42234,1,10400,10984,6899,1735,1044,2448,771,122,321,632,899,2720,940,1245,5500,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42234,2,10211,10796,6868,1714,1027,2371,757,115,292,599,887,2720,940,1245,5500,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42234,3,10139,10917,6881,1694,1019,2291,749,104,244,578,874,2720,940,1245,5500,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42234,4,10077,11252,6976,1705,1040,2258,743,90,218,563,867,2710,940,1245,5500,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42234,5,10210,11736,7688,1810,1116,2274,744,98,208,567,869,2710,940,1245,5500,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42234,6,10985,12677,8270,2143,1272,2309,748,66,204,563,863,2520,940,1200,5500,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42234,7,12032,13956,8581,2559,1516,2369,751,50,164,514,865,2500,940,600,5500,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42234,8,12560,14886,8765,2712,1663,2468,766,37,129,492,891,2510,940,600,5500,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42234,9,12766,15097,8847,2725,1713,2571,787,28,82,520,927,2500,940,600,5500,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42234,10,12859,15178,8868,2792,1752,2656,808,21,68,562,956,2500,940,600,5500,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42234,11,12746,15275,8935,2807,1769,2719,826,22,76,618,972,2500,940,600,5500,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42234,12,12652,15265,8847,2747,1764,2768,841,27,102,652,970,2500,940,600,5500,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42234,13,12548,15180,8751,2767,1753,2826,858,33,136,668,970,2500,940,600,5500,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42234,14,12446,15070,8645,2708,1705,2883,867,40,167,683,968,2500,940,600,5500,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42234,15,12336,14948,8531,2586,1633,2891,864,49,182,664,931,2500,940,600,5500,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42234,16,12244,14710,8416,2514,1626,2833,855,50,197,654,929,2500,940,600,5500,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42234,17,12061,14544,8308,2605,1681,2703,842,55,207,631,905,2500,940,600,6100,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42234,18,11914,14328,8339,2537,1651,2454,823,65,221,613,885,2510,940,600,6700,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42234,19,11858,14095,8357,2420,1566,2184,801,95,234,575,843,2510,940,600,6700,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42234,20,11789,14023,8162,2308,1493,1996,778,120,279,568,826,2500,940,600,6700,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42234,21,11701,13938,8151,2300,1455,1922,743,148,314,566,817,2510,940,600,6700,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42234,22,11561,13375,7944,2144,1343,1917,699,161,396,571,810,2510,940,600,6700,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42234,23,11106,12569,7453,1924,1191,1908,655,135,458,555,792,2510,940,600,6700,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42235,0,10824,11386,7159,1851,1070,1392,494,152,546,509,749,2410,940,600,6700,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42235,1,10427,11009,6959,1789,1007,1358,432,145,581,483,705,2410,940,600,6700,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42235,2,10268,10831,6916,1719,990,1332,393,134,557,453,664,2410,940,600,6700,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42235,3,10213,10762,6930,1712,985,1280,386,125,558,420,621,2410,940,600,6700,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42235,4,10211,11101,7023,1763,1019,1205,385,121,541,394,587,2410,940,600,6600,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42235,5,10289,11381,7712,1889,1096,1142,370,116,534,373,554,2410,940,600,6000,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42235,6,10998,12416,8287,2188,1240,1095,339,105,508,356,522,2400,940,600,5400,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42235,7,12098,13805,8597,2549,1474,1067,312,84,405,297,483,2400,940,600,5300,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42235,8,12504,15246,8784,2739,1617,1064,298,65,351,236,444,2400,940,600,5300,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42235,9,12613,15310,8870,2756,1683,1053,289,55,254,224,447,2400,940,600,5300,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42235,10,12718,15244,8899,2826,1721,1021,281,51,225,251,469,2400,940,600,5250,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42235,11,12661,15074,8979,2811,1730,998,297,60,223,276,478,2400,940,600,5250,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42235,12,12597,14779,8889,2715,1716,993,364,76,224,302,492,2400,940,600,5250,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42235,13,12485,14707,8787,2686,1701,1001,450,83,245,321,486,2400,940,600,5250,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42235,14,12390,14601,8692,2673,1677,963,498,88,268,318,473,2410,940,600,5250,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42235,15,12392,14484,8578,2549,1631,886,514,93,255,321,468,2400,940,600,5250,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42235,16,12304,14247,8474,2494,1612,800,517,99,258,310,445,2400,940,600,5250,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42235,17,12153,14086,8364,2609,1675,705,511,101,269,300,432,2410,940,600,5850,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42235,18,12078,13872,8390,2531,1626,596,488,112,277,289,412,2410,940,600,6450,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42235,19,12021,13648,8403,2419,1560,491,457,124,290,289,394,2410,940,600,6550,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42235,20,11918,13585,8208,2358,1522,443,424,134,317,313,380,2410,940,600,6550,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42235,21,11907,13471,8188,2363,1523,480,388,155,400,345,374,2420,940,600,6550,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42235,22,11795,12882,7969,2194,1384,596,342,167,468,374,372,2420,940,600,6550,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42235,23,11261,12059,7480,1981,1219,661,276,165,482,402,366,2420,940,600,6700,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42236,0,10801,11388,7185,1826,1149,614,186,156,514,456,379,2420,940,600,6700,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42236,1,10455,11010,7001,1751,1087,609,138,138,481,430,368,2420,940,600,6700,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42236,2,10281,10825,6977,1707,1049,549,107,118,536,391,357,2420,940,600,6700,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42236,3,10199,10746,6979,1720,1040,461,87,96,497,350,350,2420,940,600,6700,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42236,4,10181,11091,7066,1774,1065,403,73,77,472,306,330,2420,940,600,6700,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42236,5,10292,11388,7760,1908,1138,373,65,61,463,272,322,2420,940,600,6700,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42236,6,11097,12628,8314,2203,1301,356,59,45,412,256,297,2410,940,600,6700,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42236,7,12127,13934,8603,2565,1530,317,51,30,301,208,261,2400,940,600,6700,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42236,8,12561,15543,8778,2732,1677,275,46,19,267,165,224,2410,940,600,6700,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42236,9,12724,15588,8849,2763,1746,266,43,14,232,136,205,2400,940,600,6700,984,1120,0,0,350,880,880,0,1200,881,0,1063,0
42236,10,12847,15410,8881,2826,1775,275,44,14,182,128,190,2400,940,600,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42236,11,12807,15124,8961,2832,1780,295,49,16,162,133,183,2400,940,600,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42236,12,12699,15018,8870,2757,1766,316,61,19,151,138,184,2400,940,600,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42236,13,12677,14940,8782,2772,1749,313,80,23,160,140,185,2400,940,600,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42236,14,12603,14835,8702,2715,1723,297,110,26,173,134,182,2400,940,600,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42236,15,12509,14722,8603,2622,1688,279,159,30,189,126,177,2690,940,600,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42236,16,12401,14480,8512,2610,1658,311,208,36,201,125,165,2700,940,600,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42236,17,12327,14315,8421,2721,1713,343,226,44,220,121,155,2690,940,1200,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42236,18,12163,14091,8482,2622,1660,313,221,61,240,126,147,2700,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42236,19,12080,13876,8516,2505,1584,321,216,89,271,155,142,2700,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42236,20,11980,13820,8324,2434,1531,362,221,118,313,188,146,2700,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42236,21,11941,13686,8298,2449,1494,380,217,138,351,241,160,2710,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42236,22,11837,12860,8051,2269,1384,412,203,143,404,291,174,2710,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42236,23,11304,12022,7549,2021,1245,477,181,131,489,352,180,2710,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42237,0,10810,11361,7323,1871,1127,562,205,106,532,423,210,2720,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42237,1,10452,10992,7148,1802,1064,576,174,88,541,448,206,2730,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42237,2,10257,10824,7112,1798,1039,598,137,84,466,439,193,2730,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42237,3,10173,10754,7127,1808,1048,627,105,82,414,419,185,2730,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42237,4,10166,11110,7230,1848,1088,647,83,80,373,371,169,2730,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42237,5,10295,11437,7901,1980,1160,647,72,77,362,330,169,2720,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42237,6,11040,12719,8455,2264,1330,635,67,63,334,284,164,2120,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42237,7,12149,14142,8726,2612,1530,585,61,49,270,219,149,2120,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42237,8,12534,15419,8872,2781,1650,521,60,35,303,140,129,2120,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42237,9,12662,15402,8909,2803,1710,501,62,24,287,97,109,2110,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42237,10,12783,15344,8941,2874,1743,499,62,21,288,76,101,2110,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42237,11,12699,15183,8968,2845,1720,528,61,22,300,70,98,2110,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42237,12,12522,14733,8892,2719,1697,596,66,25,294,79,93,2110,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42237,13,12349,14462,8806,2653,1683,649,72,30,312,92,92,2110,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42237,14,12231,14156,8713,2519,1644,621,81,36,333,104,89,2110,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42237,15,12011,13847,8623,2421,1592,531,98,42,341,110,83,2110,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42237,16,11868,13566,8524,2417,1561,450,120,51,356,106,78,2120,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42237,17,11806,13435,8464,2499,1622,373,145,58,351,101,73,2210,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42237,18,11743,13240,8473,2438,1564,291,168,68,315,100,71,2210,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42237,19,11644,12939,8492,2280,1485,243,194,85,309,106,76,2210,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42237,20,11479,12766,8354,2182,1432,269,214,102,319,128,85,2220,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42237,21,11414,12657,8399,2204,1386,363,202,114,343,157,90,2220,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42237,22,11343,12193,8131,2074,1290,488,183,115,365,182,99,2220,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42237,23,10985,11554,7622,1887,1184,606,161,101,406,196,102,2220,940,1245,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42238,0,10642,11044,7232,1640,1071,594,164,82,466,219,115,2230,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42238,1,10331,10688,7019,1633,1007,610,142,67,472,215,114,2230,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42238,2,10128,10468,6943,1605,973,594,121,49,464,204,105,2240,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42238,3,10004,10347,6908,1544,957,584,102,35,464,183,97,2240,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42238,4,9936,10290,6853,1499,953,567,91,30,431,160,90,2240,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42238,5,9884,10262,6981,1565,961,548,94,35,406,144,85,2240,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42238,6,10025,10385,7199,1713,994,534,109,22,384,131,86,2160,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42238,7,10412,10857,7508,1883,1109,486,118,16,348,101,79,2150,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42238,8,10913,11546,7718,2106,1263,398,117,11,331,63,67,2140,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42238,9,11474,12184,7884,2215,1394,352,124,9,309,37,56,2130,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42238,10,11769,12595,7950,2275,1454,373,145,11,296,31,57,2130,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42238,11,11712,12726,7944,2265,1463,436,171,11,239,31,66,2130,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42238,12,11629,12690,7868,2183,1448,499,206,11,226,37,80,2130,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42238,13,11488,12605,7831,2130,1430,532,251,12,232,43,85,2130,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42238,14,11363,12445,7808,2062,1400,520,293,13,220,45,88,2140,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42238,15,11291,12297,7891,2025,1350,471,309,15,227,46,88,2130,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42238,16,11369,12247,7995,2049,1377,418,310,17,218,49,91,2140,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42238,17,11405,12299,8036,2193,1448,377,299,19,200,54,90,2140,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42238,18,11418,12272,8086,2161,1440,349,283,21,176,62,93,2230,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42238,19,11352,12124,8067,2025,1377,346,263,26,161,73,109,2230,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42238,20,11262,12159,8005,1973,1330,431,239,30,150,89,111,2230,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42238,21,11212,12097,8107,1995,1312,559,223,32,151,115,124,2230,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42238,22,11104,11754,7987,1887,1237,616,204,34,204,144,142,2220,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42238,23,10838,11251,7552,1739,1146,618,183,29,219,169,150,2230,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42239,0,10291,10860,7160,1659,1063,640,229,47,237,161,161,2220,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42239,1,10049,10545,6966,1586,1003,624,209,34,207,158,176,2220,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42239,2,9933,10332,6867,1525,965,606,211,24,168,143,195,2220,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42239,3,9848,10219,6872,1514,946,623,231,18,128,127,222,2220,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42239,4,9788,10141,6772,1515,942,699,244,14,139,114,256,2220,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42239,5,9682,10041,6788,1529,947,778,247,11,79,110,288,2130,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42239,6,9678,10096,6892,1553,977,858,246,8,42,121,309,2130,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42239,7,9866,10526,7077,1707,1086,921,237,5,27,125,313,2130,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42239,8,10255,11052,7317,1903,1218,926,239,3,20,113,298,2130,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42239,9,10655,11736,7454,2023,1325,945,266,3,14,106,282,2140,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42239,10,10975,12119,7629,2051,1384,1046,294,3,14,114,291,2130,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42239,11,11053,12317,7631,2057,1409,1182,309,3,16,140,324,2130,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42239,12,11009,12381,7554,2035,1410,1297,334,3,19,174,378,2130,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42239,13,10979,12328,7519,2021,1411,1366,390,3,27,212,435,2130,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42239,14,10945,12239,7569,2010,1394,1401,414,4,35,252,474,2130,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42239,15,10971,12173,7588,1976,1393,1438,396,5,41,286,490,2130,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42239,16,11004,12179,7624,2022,1436,1507,412,8,45,318,496,2130,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42239,17,11029,12265,7673,2217,1529,1569,464,8,51,354,479,2220,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42239,18,11039,12355,7809,2222,1521,1540,464,8,54,382,465,2220,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42239,19,11113,12432,7890,2129,1459,1502,433,9,64,416,465,2220,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42239,20,11144,12554,7905,2109,1427,1519,443,11,77,466,498,2230,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42239,21,11222,12533,8091,2069,1393,1574,441,13,86,512,514,2220,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42239,22,11150,12044,7951,1928,1275,1622,425,16,100,546,540,2230,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42239,23,10716,11400,7529,1794,1149,1622,463,18,137,548,560,2230,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42240,0,10529,10917,7186,1758,1076,1669,465,14,166,551,581,2240,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42240,1,10187,10650,7031,1667,1019,1661,487,11,166,518,582,2240,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42240,2,9958,10546,6996,1660,989,1665,494,9,155,495,582,2240,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42240,3,9909,10539,7012,1653,989,1697,485,7,128,492,576,2240,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42240,4,9870,10663,7201,1693,1015,1741,492,6,102,507,573,2230,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42240,5,10005,11061,7930,1863,1095,1764,490,6,70,533,572,2140,940,1095,6700,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42240,6,10825,12154,8582,2158,1270,1774,471,5,47,556,551,2140,940,1095,6600,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42240,7,11882,13543,8866,2535,1516,1808,461,4,35,553,543,2130,940,1095,6600,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42240,8,12450,14697,8961,2729,1651,1897,437,3,31,517,540,2130,940,1095,6600,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42240,9,12594,14856,8972,2715,1705,1986,433,2,38,492,557,2130,940,1095,6600,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42240,10,12609,14826,8968,2768,1747,2075,429,2,46,529,588,2130,940,1095,6600,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
42240,11,12502,14852,8962,2792,1762,2139,414,2,45,562,643,2130,940,1095,6600,984,1120,0,0,350,880,880,0,1400,881,0,1063,0
